file	label	title	auth	year	freq	htid	path	words	read	pre	verb	nounp	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
uc2.ark+=13960=t53f4pw7d	p	John Stuart Mill : a study of his philosophy / by Charles Douglas.	Douglas, Charles, 1865-1924.	1895.0	0.115092841	uc2.ark:/13960/t53f4pw7d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/53/f4/pw/7d/ark+=13960=t53f4pw7d/uc2.ark+=13960=t53f4pw7d.basic.json.bz2	173910.0	9.968321250526675	0.38768920282542885	0.12034960611810706	0.05004887585532747	0.06792816595067924	0.07285437551666962	-0.06782036943464807	0.16355681570857125	0.11408364226618278	0.01181337289776786	-0.13913616207081153	0.07662832897544349	-0.14717076141333116	0.008742851751072553
uc2.ark+=13960=t53f51s5m	p	Essays on art [by] Max Weber ...	Weber, Max, 1881-1961.	1916.0	0.12226035	uc2.ark:/13960/t53f51s5m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/53/f5/1s/5m/ark+=13960=t53f51s5m/uc2.ark+=13960=t53f51s5m.basic.json.bz2	143153.0	14.45598436885994	0.37496302322141695	0.13037798718853255	0.01642298799186884	-0.01885256753799163	0.018215497563044962	0.09280070533354867	0.13698307798233497	0.09513250989207143	-0.21583826154426644	0.08584042204909358	0.11229692744592412	-0.009857468748288977	0.04685032517561134
uc2.ark+=13960=t53f5267c	?	Vico, by Robert Flint ...	Flint, Robert, 1838-1910.	1901.0	0.110858976	uc2.ark:/13960/t53f5267c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/53/f5/26/7c/ark+=13960=t53f5267c/uc2.ark+=13960=t53f5267c.basic.json.bz2	104094.0	10.451298498072568	0.49494445465766734	0.13284147020961823	0.03250907833304513	-0.11046804336433572	0.11849636432356767	-0.07342580357784631	-0.07480682286891545	-0.029116198750043294	0.20586075841056262	0.20699937001528002	0.011974361147660432	-0.15480225270515693	-0.07943018558438102
uc2.ark+=13960=t54f1pw44	?	Inauguration. President Henry Churchill King of Oberlin college, May 13, 1903.	Oberlin College.; Tucker, William Jewett, 1839-1926.	1903.0	0.101735016	uc2.ark:/13960/t54f1pw44	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/pw/44/ark+=13960=t54f1pw44/uc2.ark+=13960=t54f1pw44.basic.json.bz2	27905.0	19.8399860207652	0.5133365430909966	0.1372155527683211	0.013725138864002867	0.16379058530581173	-0.16110681553522477	0.22627360545727532	-0.032484457400019436	0.03496533406252592	0.06843090426297266	0.03219556996279949	0.10151665475335522	-0.06058362352490021	0.10740336924928785
uc2.ark+=13960=t54f1q19r	p	Common-sense ethics, by C.E.M. Joad, with a preface by Professor A. H. Wildon Carr.	Joad, C. E. M. 1891-1953.	1921.0	0.116625761	uc2.ark:/13960/t54f1q19r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/q1/9r/ark+=13960=t54f1q19r/uc2.ark+=13960=t54f1q19r.basic.json.bz2	37498.0	13.383979273300103	0.31967854348908326	0.11133927142780949	0.06491012854018881	0.0008356411230571183	0.05442395353696642	-0.11654220210442254	-0.12800665465350572	-0.08714336290956458	-0.015661884153223744	-0.22822649583062082	0.06482575338693754	-0.1015029500183226	0.09563948575978048
uc2.ark+=13960=t54f1qh8j	theo	Religion and the higher life; talks to students, by William Rainey Harper ...	Harper, William Rainey, 1856-1906.	1904.0	0.10301416599999999	uc2.ark:/13960/t54f1qh8j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/qh/8j/ark+=13960=t54f1qh8j/uc2.ark+=13960=t54f1qh8j.basic.json.bz2	99341.0	16.41584280163814	0.3966024681158672	0.1400529489334716	0.012361462034809393	-0.24108621295060548	-0.18956869800598794	0.15623863887580383	-0.16622068853243874	0.04721195282090707	-0.06734432207169667	0.09268372868700102	-0.00038335047286874136	0.0826604892716197	0.10002969884542863
uc2.ark+=13960=t54f1qs1r	p	Natural goodness; or, Honour to whom honour is due ...	Mercein, Thomas Fitz Randolph.	1855.0	0.102624384	uc2.ark:/13960/t54f1qs1r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/qs/1r/ark+=13960=t54f1qs1r/uc2.ark+=13960=t54f1qs1r.basic.json.bz2	72592.0	14.063598819864527	0.2747370151216305	0.0521407317610756	0.09549261626625523	-0.2866532496350991	-0.12023399861578324	0.019243165328247887	-0.0325279452123289	-0.18374603221012004	0.02969210325634852	-0.12255264509175187	-0.06760241243126466	0.02393218809410748	0.05509916179225622
uc2.ark+=13960=t54f1td9x	?	Some psychic problems.	Frysinger, W. Maslin.	1919.0	0.12111710699999999	uc2.ark:/13960/t54f1td9x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/td/9x/ark+=13960=t54f1td9x/uc2.ark+=13960=t54f1td9x.basic.json.bz2	88195.0	15.0575572890059	0.39198190662081356	0.12262599920630421	0.037575826294007596	-0.11038783086554435	0.11345681770125911	0.024748845364129697	0.04936922251029914	-0.09150456559980732	-0.19479102958457178	0.0708841108004227	-0.04946665475930068	-0.0070106774699363016	-0.15465379094217765
uc2.ark+=13960=t54f1wj82	p	The history of European Philosophy; an introductory book,	Marvin, Walter Taylor, 1872-	1917.0	0.1270163	uc2.ark:/13960/t54f1wj82	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/wj/82/ark+=13960=t54f1wj82/uc2.ark+=13960=t54f1wj82.basic.json.bz2	23258.0	10.561461919548076	0.4690166142792995	0.13694212744002063	0.05499183076790782	-0.07499372989094841	0.00765866948397639	-0.009946155388213003	-0.1331155576572605	0.14164157625942211	0.09630908565316482	0.276724439497435	-0.0019303593507613058	-0.17064244781185084	-0.06028292135887322
uc2.ark+=13960=t54f1wq2d	theo	An appeal to the people in behalf of their rights as authorized interpreters of the Bible / by Catharine E. Beecher.	Beecher, Catharine Esther, 1800-1878.; Cairns Collection of American Women Writers	1860.0	0.11272073199999999	uc2.ark:/13960/t54f1wq2d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/wq/2d/ark+=13960=t54f1wq2d/uc2.ark+=13960=t54f1wq2d.basic.json.bz2	142482.0	14.570026919207347	0.38818237653094406	0.11765696719585632	0.05040636712005727	-0.2273010398528168	-0.07397553892038128	0.022375088271388975	0.024324352363522716	-0.24478589131599124	0.0974319375795386	-0.07752998370842375	-0.07967608299396849	0.02556308782903684	-0.024618765616624252
uc2.ark+=13960=t54f1x337	sci	An introduction to social psychology / by Charles A. Ellwood.	Ellwood, Charles A. 1873-1946.	1917.0	0.151672309	uc2.ark:/13960/t54f1x337	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f1/x3/37/ark+=13960=t54f1x337/uc2.ark+=13960=t54f1x337.basic.json.bz2	22546.0	12.618948329927491	0.35102664919178683	0.11132795174310299	0.027809811052958395	0.2381513339849547	-0.14081626760610771	-0.09680521757748911	-0.22140255238014442	0.3127941052119742	-0.15342693956177558	-0.27816871063964516	-0.2177145400772152	-0.08023637139045003	-0.17932073133225807
uc2.ark+=13960=t54f20q1j	p	The philosophical system of Antonio Rosmini-Serbati,	Rosmini, Antonio, 1797-1855.; Davidson, Thomas, 1840-1900	1882.0	0.108599203	uc2.ark:/13960/t54f20q1j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/54/f2/0q/1j/ark+=13960=t54f20q1j/uc2.ark+=13960=t54f20q1j.basic.json.bz2	91423.0	11.239946156284066	0.47438257190736516	0.13729586646686281	0.029729936668015707	-0.05197954856186705	0.25768790411414133	-0.08098756171691432	0.12480660453269776	-0.018109106916599758	0.04922248636070918	-0.041532312871673256	0.05891219273931668	-0.03519183593855812	0.014348686897435192
uc2.ark+=13960=t55d8qm6j	ed	Report of the state supervisor of physical education. January 16, 1918 to June 30, 1918.	California. State Board of Education.	1919.0	0.126054784	uc2.ark:/13960/t55d8qm6j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/qm/6j/ark+=13960=t55d8qm6j/uc2.ark+=13960=t55d8qm6j.basic.json.bz2	87638.0	12.456331697742563	0.4803717213826646	0.13686985097788631	0.018758985828065452	0.39366384161890083	-0.15833172305705653	0.25773269057395415	0.12037451261729148	0.05750077892104447	0.012605011651961526	-0.11328494903924864	0.046201739601005216	0.005360148640584382	-0.14676269498520972
uc2.ark+=13960=t55d8qn7g	theo	A student's philosophy of religion.	Wright, William Kelley, 1877-	1922.0	0.10281367400000001	uc2.ark:/13960/t55d8qn7g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/qn/7g/ark+=13960=t55d8qn7g/uc2.ark+=13960=t55d8qn7g.basic.json.bz2	31485.0	10.036439324418435	0.44896646022681574	0.12698110211211688	0.05275528029220264	-0.2670473503116254	-0.11307534461701811	0.018045270585587563	-0.12922145827627024	0.08057386929278751	0.16345981708254137	-0.03740785457701779	-0.10193164132648473	0.07221022800867785	-0.05445219132707143
uc2.ark+=13960=t55d8qn9f	soc	The national being; some thoughts on an Irish polity, by A. E.	Russell, George William, 1867-1935.	1916.0	0.104189764	uc2.ark:/13960/t55d8qn9f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/qn/9f/ark+=13960=t55d8qn9f/uc2.ark+=13960=t55d8qn9f.basic.json.bz2	76686.0	10.107345992821415	0.5100473778794314	0.1219909761886133	0.042393657251649584	0.10621568988942459	-0.2567347306078953	-0.1364311639924808	-0.1349416885926258	0.011514563032771655	-0.15689529294698074	0.1076280077127953	0.04465878636094102	0.13350448970478246	0.0989036278608758
uc2.ark+=13960=t55d8rf4r	?	The university militant,	Ferguson, Charles, 1863-	1911.0	0.105301362	uc2.ark:/13960/t55d8rf4r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/rf/4r/ark+=13960=t55d8rf4r/uc2.ark+=13960=t55d8rf4r.basic.json.bz2	5924.0	12.358807336911415	0.3500432152117545	0.12204591492234976	0.02700877785280216	0.11162682835289571	-0.2604749555704802	-0.16490529221112527	-0.15734150746951603	0.011220397440915932	0.013670935021114012	0.13803675176636723	0.02550605514927185	0.054440797335679206	0.08664268177704677
uc2.ark+=13960=t55d8rj43	soc	The French revolution and modern French socialism; a comparative study of the principles of the French revolution and the doctrines of modern French socialism.	Peixotto, Jessica Blanche, 1864-1941.	1901.0	0.11272108300000001	uc2.ark:/13960/t55d8rj43	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/rj/43/ark+=13960=t55d8rj43/uc2.ark+=13960=t55d8rj43.basic.json.bz2	113470.0	16.65327120475114	0.41123035133811287	0.12273728738873711	0.01690314620604565	0.2386753020642128	-0.1825576129166088	-0.28813792571756097	-0.05927301034264957	0.11318962997502813	0.044817211578346984	-0.06666177004280467	-0.04587733223936815	-0.050058729067557435	-0.07145779511873913
uc2.ark+=13960=t55d8vr03	theo	God and music, by John Harrington Edwards.	Edwards, John Harrington, 1834-1918?	1903.0	0.11367741699999999	uc2.ark:/13960/t55d8vr03	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/vr/03/ark+=13960=t55d8vr03/uc2.ark+=13960=t55d8vr03.basic.json.bz2	111921.0	13.139311843194239	0.36774299141901845	0.1268126625030155	0.041949232047605006	-0.06284168259880053	-0.033122782924920054	0.04498271936210222	0.15236555416943004	-0.010025233021836718	-0.10482102046001311	0.03250686104054695	0.0049706567484166355	-0.07361305024205728	-0.027181814080097826
uc2.ark+=13960=t55d8wd5f	theo	The riddle of life : and how theosophy answers it / by Annie Besant.	Besant, Annie, 1847-1933.	1897.0	0.10917731300000001	uc2.ark:/13960/t55d8wd5f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/55/d8/wd/5f/ark+=13960=t55d8wd5f/uc2.ark+=13960=t55d8wd5f.basic.json.bz2	8674.0	12.246949103086049	0.5030168307399174	0.12531703942817615	0.017523633848282223	-0.188103292665381	-0.0685112812784676	0.09818711385059666	0.03186666784551055	-0.029441228450360093	-0.32221453588267807	0.06468058882001787	-0.00249542192780893	-0.03326905530499102	-0.1461578425958402
uc2.ark+=13960=t56d5q06n	theo	Essays in Lent, by Hamilton Wright Mabie.	Mabie, Hamilton Wright, 1846-1916.	1919.0	0.10345386699999999	uc2.ark:/13960/t56d5q06n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/q0/6n/ark+=13960=t56d5q06n/uc2.ark+=13960=t56d5q06n.basic.json.bz2	140063.0	12.562074672318001	0.4752505206201164	0.13766662144891942	0.019269899973583315	-0.2159856896269565	-0.2701535493150782	0.08933397704492987	0.024461583032067965	-0.012833559994085406	-0.19614501244768606	0.047026540084483495	0.06908839987290899	-0.012897954927930767	0.07956146492726056
uc2.ark+=13960=t56d5qs9d	p	Riddles of the Sphinx : a study in the philosophy of evolution / by a troglodyte.	Schiller, F. C. S. (Ferdinand Canning Scott), 1864-1937.	1891.0	0.11221849099999999	uc2.ark:/13960/t56d5qs9d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/qs/9d/ark+=13960=t56d5qs9d/uc2.ark+=13960=t56d5qs9d.basic.json.bz2	78466.0	12.532407821960117	0.4524830970930432	0.1439859302118115	0.020365508627940763	-0.17699004597793783	0.2367622031127092	-0.07622632831573854	-0.11750074663692005	0.10370233717526095	-0.032164610818443976	0.05006143825230688	0.029273527315468714	0.05018679265930006	0.06033718159748948
uc2.ark+=13960=t56d5rd7x	soc	Certain movements in England and America with influenced the transition from the ideals of personal righteousness of the seventeenth century to the modern ideals of social service ...	Colman, George Tilden.	1917.0	0.109078922	uc2.ark:/13960/t56d5rd7x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/rd/7x/ark+=13960=t56d5rd7x/uc2.ark+=13960=t56d5rd7x.basic.json.bz2	79755.0	12.817940856562963	0.4564181614349776	0.13328317973794745	0.04703153407309887	-0.0039440209583513925	-0.32539329276776197	-0.07853425556130704	-0.2469656871988674	0.09347944903779638	0.093870486910922	-0.05330845308175715	-0.07043427228115084	0.012996217795370102	-0.01733016010455552
uc2.ark+=13960=t56d5rg0f	?	The universal body law.	Rosley, Carl.	1920.0	0.136615672	uc2.ark:/13960/t56d5rg0f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/rg/0f/ark+=13960=t56d5rg0f/uc2.ark+=13960=t56d5rg0f.basic.json.bz2	178638.0	12.286065540427806	0.4043333381837231	0.12433524781961285	0.015898073198311668	-0.02561149507635696	-0.1575132555618469	0.07584228849005643	0.0971007911994517	0.135694988610434	-0.37774706254924845	0.06421517099818591	0.08739127692311628	0.0025631422417376707	-0.09002948444266196
uc2.ark+=13960=t56d5rj1t	p	"The rational, or scientific, ideal of morality; containing a theory of cognition, a metaphysic of religion and an ""apologia pro amore"". By P. F. Fitzgerald."	Fitzgerald, Penelope Frederica, Mrs.	1897.0	0.134582735	uc2.ark:/13960/t56d5rj1t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/rj/1t/ark+=13960=t56d5rj1t/uc2.ark+=13960=t56d5rj1t.basic.json.bz2	26551.0	14.263860202914202	0.3890659712160726	0.1143459756694663	0.0422206319912621	-0.2824571746981893	0.05695267279061122	-0.004981076704112105	-0.05068377577249771	-0.11512913433557344	-0.08333596697592814	-0.16937476876561056	0.09108322855859266	-0.09263567836238448	0.008227471186037621
uc2.ark+=13960=t56d5rr1h	soc	A History of political theories from Luther to Montesquieu / by William Archibald Dunning.	Dunning, William Archibald, 1857-1922.	1905.0	0.111116329	uc2.ark:/13960/t56d5rr1h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/rr/1h/ark+=13960=t56d5rr1h/uc2.ark+=13960=t56d5rr1h.basic.json.bz2	163207.0	13.406993944066912	0.4475726604918556	0.1271697905114364	0.0435949438443204	0.11729179182475027	-0.13799428608416556	-0.3523975911506028	0.029306367309861605	-0.1133285037114774	0.21093293835289856	0.04527885893958126	0.13270106393828882	-0.02103966977347264	-0.2530494449137981
uc2.ark+=13960=t56d5rs5w	p	The principles of criticism; an introduction to the study of literature.	Worsfold, W. Basil 1858-1939.	1902.0	0.10241896699999999	uc2.ark:/13960/t56d5rs5w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/rs/5w/ark+=13960=t56d5rs5w/uc2.ark+=13960=t56d5rs5w.basic.json.bz2	236376.0	8.837367664858565	0.6324943081204148	0.13719666971266117	0.030582631062375198	0.0038669584809805316	0.10721552426877613	0.040310763022966135	0.0016604206256187377	-0.014681402414911207	-0.0661478555826416	0.06340962926146101	0.10322674809377921	-0.09459262897249755	0.040664933579846615
uc2.ark+=13960=t56d5sk06	soc	The development of economies, 1750-1900 / by O. Fred Boucke.	Boucke, O. Fred 1881-1935.	1921.0	0.10373963800000001	uc2.ark:/13960/t56d5sk06	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/sk/06/ark+=13960=t56d5sk06/uc2.ark+=13960=t56d5sk06.basic.json.bz2	30679.0	11.938785539505883	0.4101251941880654	0.12246161869682845	0.04253724045764203	0.1867125264883422	0.004208222839300497	-0.21805605238875173	-0.020743216923843788	0.10019507550182145	0.0770720599912361	0.0032762708647875788	-0.14366013475382403	-0.15719087837562423	0.11569507225535945
uc2.ark+=13960=t56d5sp30	p	Elements of logic : on the basis of lectures by William Barron. With large supplementary additions / edited and compiled by James R. Boyd.	Boyd, James R. 1804-1890.; Barron, William, -1803.	1856.0	0.10197033	uc2.ark:/13960/t56d5sp30	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/sp/30/ark+=13960=t56d5sp30/uc2.ark+=13960=t56d5sp30.basic.json.bz2	37345.0	12.00794968863098	0.3683507083667469	0.1260409693399384	0.040273128932922744	0.04226152742067523	0.22702435916939825	-0.04559227974955471	0.0331955833008484	-0.20423212033380786	0.08117979224011658	0.10859254929330758	-0.12919301216582896	-0.010585409643983388	0.1504689933124481
uc2.ark+=13960=t56d5vc86	soc	Recommendations on international law and official commentary thereon : of the Second Pan American Scientific Congress held in Washington, December 27, 1915 - January 8, 1916 / edited, with introductory matter by James Brown Scott.	Pan-American Scientific Congress. Washington, D.C.); Scott, James Brown, 1866-1943.; Carnegie Endowment for International Peace. Division of International Law.	1916.0	0.100929036	uc2.ark:/13960/t56d5vc86	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/vc/86/ark+=13960=t56d5vc86/uc2.ark+=13960=t56d5vc86.basic.json.bz2	128370.0	11.1006878963606	0.4698728944011963	0.12192100958167797	0.036838825270701876	0.2585377035202967	-0.16208477508760066	-0.17382991772979722	0.3335543722016912	-0.053132183875726956	0.03621197393954476	-0.016662428537299868	0.1527367933281134	-0.019195938965764863	-0.06918588528917737
uc2.ark+=13960=t56d61h8f	soc	A text-book of sociology, by James Quayle Dealey and Lester Frank Ward.	Dealey, James Quayle, 1861-; Ward, Lester Frank, 1841-1913,	1905.0	0.116588444	uc2.ark:/13960/t56d61h8f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d6/1h/8f/ark+=13960=t56d61h8f/uc2.ark+=13960=t56d61h8f.basic.json.bz2	53818.0	17.610651527352577	0.4684488088743408	0.13161024192649298	0.01456761678248913	0.15649674270342562	-0.022390023010296498	-0.13398648194465027	-0.20315697163036547	0.10134005463848803	-0.08273699886567239	-0.05592637195907689	-0.2329226239691194	-0.16307896704630645	-0.15888264441821776
uc2.ark+=13960=t57d2rk7b	sci	The general principle of relativity in its philosophical and historical aspect / by H. Wildon Carr.	Carr, Herbert Wildon, 1857-1931.	1920.0	0.128447277	uc2.ark:/13960/t57d2rk7b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/rk/7b/ark+=13960=t57d2rk7b/uc2.ark+=13960=t57d2rk7b.basic.json.bz2	104520.0	12.001497800377624	0.43195124865575335	0.13432835820895522	0.022579410639112132	-0.02184849893270216	0.23352872391818658	-0.10329123269028911	0.189705068090271	0.13510980885990748	0.015486758339652046	0.10619361563610051	-0.006152237649358479	-0.004623370553777275	-0.009425163036496579
uc2.ark+=13960=t57d2s87q	ed	The psychology of conduct; applied to the problem of moral education in the public schools	Schroeder, Hermann Henry.	1911.0	0.10012512300000001	uc2.ark:/13960/t57d2s87q	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/s8/7q/ark+=13960=t57d2s87q/uc2.ark+=13960=t57d2s87q.basic.json.bz2	115699.0	13.736212751930314	0.45595138858421447	0.12968132827422882	0.022048591604076094	0.030747344961282574	0.018521165261208176	0.13169816478279703	-0.19897750947162604	-0.18200359351662157	-0.0010663799363748938	-0.15675768129124817	0.07091904195976718	-0.023270883116101128	0.1259921749064181
uc2.ark+=13960=t57d2s886	soc	An examination of the nature of the state: a study in political philosophy, by Westel Woodbury Willoughby ...	Willoughby, Westel Woodbury, 1867-1945.	1911.0	0.106374762	uc2.ark:/13960/t57d2s886	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/s8/86/ark+=13960=t57d2s886/uc2.ark+=13960=t57d2s886.basic.json.bz2	6179.0	22.54617550733374	0.2922134733158355	0.1241301181420942	0.02670335005664347	0.19803779063212582	-0.13047238657506047	-0.4054180765551142	0.03310207044058026	-0.2301364416988975	0.08715795685459084	-0.0016237335303279834	0.1402169124735314	0.10771386438805124	-0.2492526450819199
uc2.ark+=13960=t57d2sh2f	theo	Thoughts on religion and morality... / James Eddy.	Eddy, James, 1806-1888.	1891.0	0.11713547	uc2.ark:/13960/t57d2sh2f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/sh/2f/ark+=13960=t57d2sh2f/uc2.ark+=13960=t57d2sh2f.basic.json.bz2	150895.0	13.567994683707742	0.5	0.12066006163226084	0.04291726034659863	-0.3721812893784321	-0.20738425117178882	0.07899164179903569	0.03217950762320912	-0.15883561153957923	0.030832079915549475	-0.01126708332269586	-0.0813001837135324	0.038717959458795845	-0.002807661218202357
uc2.ark+=13960=t57d2sn65	theo	The study of religions,	Cook, Stanley Arthur, 1873-1949.	1914.0	0.105330256	uc2.ark:/13960/t57d2sn65	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/sn/65/ark+=13960=t57d2sn65/uc2.ark+=13960=t57d2sn65.basic.json.bz2	130922.0	14.053738852410117	0.43076627616669866	0.12343227265089136	0.020248697697865903	0.02805509308368376	0.08221652913272648	-0.008786096968871157	-0.0703097951297701	0.1227469985665501	0.016630185198085557	0.036661254525478144	-0.06564597122195412	0.03707371782850887	-0.02220054124854215
uc2.ark+=13960=t57d2sq5k	soc	Standards of American legislation; an estimate of restrictive and constructive factors, by Ernst Freund.	Freund, Ernst, 1864-1932.	1917.0	0.10291215599999999	uc2.ark:/13960/t57d2sq5k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/sq/5k/ark+=13960=t57d2sq5k/uc2.ark+=13960=t57d2sq5k.basic.json.bz2	42013.0	15.83805037673692	0.36631890857460336	0.1380287054007093	0.02344512412824602	0.2638170597114528	-0.12676093880386444	-0.281468334970817	0.16453786585326188	-0.11553237794307736	0.06452071159749659	-0.03805645515852443	0.04051632883791057	0.06856043847509963	-0.07753440999028773
uc2.ark+=13960=t57d2th3b	?	The great problems / by Bernardino Varisco ; translated by R.C. Lodge.	Varisco, Bernardino, 1850-1933.; Lodge, R. C. 1886-1961	1914.0	0.10524638900000001	uc2.ark:/13960/t57d2th3b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/57/d2/th/3b/ark+=13960=t57d2th3b/uc2.ark+=13960=t57d2th3b.basic.json.bz2	22365.0	11.286916153204952	0.5086788280818132	0.13015873015873017	0.016811983009166108	-0.03626386708196073	0.3202317677877591	-0.08299398236943048	0.053772123828132935	0.009100730367751358	-0.01359173512888477	-0.06844571554637624	0.02702473982713911	0.08722018692807335	0.09033363133967144
uc2.ark+=13960=t58c9st61	p	An essay upon the relation of cause and effect : controverting the doctrine of Mr. Hume, concerning the nature of that relation, with observations upon the opinions of Dr. Brown and Mr. Lawrence connected with the same subject.	[Shepherd, Mary, Lady]; Fearn, John, 1768-1837.	1824.0	0.10217209699999999	uc2.ark:/13960/t58c9st61	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/58/c9/st/61/ark+=13960=t58c9st61/uc2.ark+=13960=t58c9st61.basic.json.bz2	56794.0	11.576600179450725	0.42819550704156717	0.1162798887206395	0.051854069091805476	0.02497150552107249	0.238265261546813	-0.08906440603367839	0.16676195453562034	-0.10491332587386949	-0.037309941755532906	0.009330053561757519	-0.057676828214018365	0.013390177409326466	0.044242348395775094
uc2.ark+=13960=t58c9sx9t	p	Works of Thomas Hill Green ... ed. by R. L. Nettleship ...	Green, Thomas Hill, 1836-1882.; Nettleship, Richard Lewis, 1846-1892.	1885.0	0.130079489	uc2.ark:/13960/t58c9sx9t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/58/c9/sx/9t/ark+=13960=t58c9sx9t/uc2.ark+=13960=t58c9sx9t.basic.json.bz2	86568.0	13.076814247840108	0.45926186910948646	0.1383883190093337	0.017777931799279178	-0.008164434354535864	0.25471337025579815	-0.2531427020466734	-0.055973910192807806	-0.18066108047817855	0.04745938988414733	-0.16470404555925222	0.13977916269258503	0.06897171307802931	-0.0068800959921574405
uc2.ark+=13960=t58c9t96q	?	The rhythm of life, by Charles Brodie Patterson.	Patterson, Charles Brodie, 1854-1917.	1915.0	0.109576484	uc2.ark:/13960/t58c9t96q	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/58/c9/t9/6q/ark+=13960=t58c9t96q/uc2.ark+=13960=t58c9t96q.basic.json.bz2	125915.0	12.41135330567003	0.4266559805917775	0.12089107731406107	0.03832744311638804	-0.09460115708029974	-0.06125249024735086	0.13208251687904837	0.009334580165408328	-0.025242536442690457	-0.29135675585866627	0.07900148668625755	0.058171743618601446	0.04196615835597959	0.04395296336910812
uc2.ark+=13960=t58c9t976	p	The place of values; an essay in epistemological analysis, by Rev. George R. Montgomery.	Montgomery, George Redington, 1870-1945.	1903.0	0.127411513	uc2.ark:/13960/t58c9t976	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/58/c9/t9/76/ark+=13960=t58c9t976/uc2.ark+=13960=t58c9t976.basic.json.bz2	6847.0	12.432957242786362	0.3626446280991735	0.11143566525485614	0.026288885643347453	-0.03061112914138287	0.28033441717954655	-0.024649137267275145	0.0953976816925451	0.14862023124666734	0.029930331733484302	-0.08840243126037887	0.09872098814753807	0.12603152507083001	0.07018029425781687
uc2.ark+=13960=t58c9tr4k	theo	A liberal education and a liberal faith : a series of baccalaureate addresses / by Charles Franklin Thwing.	Thwing, Charles Franklin, 1853-1937.	1903.0	0.10382652099999999	uc2.ark:/13960/t58c9tr4k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/58/c9/tr/4k/ark+=13960=t58c9tr4k/uc2.ark+=13960=t58c9tr4k.basic.json.bz2	57485.0	17.69544327657083	0.42183557413474937	0.14532486735670175	0.006297294946507785	-0.3435211489108138	-0.3219616267449397	0.17584214662907294	0.03327687936443462	-0.03821649659084364	-0.0035302209224292586	0.03589598262584541	-0.008178154587225551	-7.889310374116532e-05	0.05153795857570516
